Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2019-102798,2019-12-03,2019-12-05,Same Day,CU-9049,Customer 446,Corporate,United States,City,State,East,Furniture,Bookcases,Bookcases Product,1829.2,5,0.1,396.9
CA-2019-102799,2019-12-31,2020-01-06,Same Day,CU-3454,Customer 469,Corporate,United States,City,State,South,Office Supplies,Paper,Paper Product,304.29,5,0.2,-16.12
CA-2019-102800,2019-02-20,2019-02-24,Standard Class,CU-4733,Customer 263,Consumer,United States,City,State,East,Technology,Phones,Phones Product,397.8,2,0.2,-14.56
CA-2019-102801,2019-09-02,2019-09-06,Second Class,CU-4677,Customer 260,Corporate,United States,City,State,East,Office Supplies,Labels,Labels Product,1779.38,7,0.1,400.77
CA-2019-102802,2019-02-04,2019-02-06,Second Class,CU-1284,Customer 400,Home Office,United States,City,State,South,Furniture,Bookcases,Bookcases Product,1994.29,4,0.0,269.42
CA-2019-102803,2019-10-29,2019-10-31,First Class,CU-8755,Customer 42,Home Office,United States,City,State,South,Furniture,Tables,Tables Product,1178.28,9,0.0,-13.54
CA-2019-102804,2019-03-10,2019-03-12,Same Day,CU-6313,Customer 200,Consumer,United States,City,State,West,Office Supplies,Labels,Labels Product,65.7,1,0.1,11.76
CA-2019-102805,2019-12-15,2019-12-21,Same Day,CU-4503,Customer 377,Consumer,United States,City,State,East,Furniture,Bookcases,Bookcases Product,476.93,6,0.1,101.77
CA-2019-102806,2019-11-16,2019-11-20,Standard Class,CU-3808,Customer 292,Consumer,United States,City,State,South,Furniture,Furnishings,Furnishings Product,886.98,9,0.1,28.77
CA-2019-102807,2019-02-18,2019-02-20,First Class,CU-6796,Customer 297,Corporate,United States,City,State,West,Technology,Accessories,Accessories Product,822.31,4,0.2,-34.37
CA-2019-102808,2019-03-15,2019-03-16,Standard Class,CU-7751,Customer 52,Corporate,United States,City,State,South,Furniture,Furnishings,Furnishings Product,229.03,5,0.3,52.12
CA-2019-102809,2019-07-11,2019-07-15,Second Class,CU-9803,Customer 337,Home Office,United States,City,State,East,Office Supplies,Storage,Storage Product,1048.85,4,0.3,-68.34
CA-2019-102810,2019-09-18,2019-09-24,Second Class,CU-1638,Customer 71,Home Office,United States,City,State,West,Technology,Accessories,Accessories Product,1893.96,1,0.1,-292.92
CA-2019-102811,2019-12-22,2019-12-23,First Class,CU-6581,Customer 127,Home Office,United States,City,State,South,Technology,Accessories,Accessories Product,481.74,8,0.2,0.67
CA-2019-102812,2019-03-11,2019-03-14,Second Class,CU-9765,Customer 1,Home Office,United States,City,State,West,Office Supplies,Paper,Paper Product,1846.8,1,0.1,-262.34
CA-2019-102813,2019-03-31,2019-04-04,Second Class,CU-3283,Customer 377,Home Office,United States,City,State,West,Furniture,Furnishings,Furnishings Product,656.95,7,0.2,3.89
CA-2019-102814,2019-09-17,2019-09-20,Same Day,CU-7486,Customer 86,Home Office,United States,City,State,West,Office Supplies,Labels,Labels Product,204.35,2,0.3,8.53
CA-2019-102815,2019-05-06,2019-05-08,Same Day,CU-4757,Customer 169,Consumer,United States,City,State,West,Office Supplies,Labels,Labels Product,1275.88,5,0.2,119.06
CA-2019-102816,2019-08-19,2019-08-25,Standard Class,CU-7010,Customer 100,Consumer,United States,City,State,South,Technology,Phones,Phones Product,1873.8,4,0.3,163.01
CA-2019-102817,2019-10-22,2019-10-24,Standard Class,CU-6571,Customer 29,Home Office,United States,City,State,East,Furniture,Tables,Tables Product,1340.13,4,0.1,-138.62
CA-2019-102818,2019-05-09,2019-05-15,Second Class,CU-5400,Customer 143,Corporate,United States,City,State,East,Furniture,Chairs,Chairs Product,1623.87,8,0.2,-229.54
CA-2019-102819,2019-10-07,2019-10-12,First Class,CU-6038,Customer 43,Corporate,United States,City,State,Central,Technology,Laptops,Laptops Product,549.97,7,0.3,-51.65
CA-2019-102820,2019-11-09,2019-11-11,First Class,CU-5132,Customer 406,Home Office,United States,City,State,South,Furniture,Chairs,Chairs Product,1999.95,2,0.2,66.32
CA-2019-102821,2019-04-10,2019-04-13,Same Day,CU-7615,Customer 237,Home Office,United States,City,State,South,Office Supplies,Paper,Paper Product,1047.19,8,0.3,-36.66
CA-2019-102822,2019-11-22,2019-11-28,First Class,CU-4745,Customer 451,Consumer,United States,City,State,West,Furniture,Chairs,Chairs Product,1887.5,5,0.0,384.52
CA-2019-102823,2019-10-24,2019-10-26,Standard Class,CU-2817,Customer 470,Home Office,United States,City,State,Central,Furniture,Chairs,Chairs Product,486.51,8,0.2,5.87
CA-2019-102824,2019-07-01,2019-07-05,Same Day,CU-9134,Customer 487,Home Office,United States,City,State,South,Office Supplies,Binders,Binders Product,324.08,2,0.3,-4.99
CA-2019-102825,2019-06-23,2019-06-29,First Class,CU-5285,Customer 484,Corporate,United States,City,State,East,Technology,Laptops,Laptops Product,1773.84,6,0.2,356.57
CA-2019-102826,2019-11-12,2019-11-18,Second Class,CU-5768,Customer 129,Consumer,United States,City,State,East,Office Supplies,Paper,Paper Product,452.53,1,0.3,26.81
CA-2019-102827,2019-12-30,2020-01-01,Same Day,CU-3779,Customer 424,Corporate,United States,City,State,East,Furniture,Bookcases,Bookcases Product,1317.15,1,0.3,-11.63
CA-2019-102828,2019-07-07,2019-07-12,Second Class,CU-4439,Customer 251,Corporate,United States,City,State,South,Furniture,Furnishings,Furnishings Product,1678.53,4,0.3,-271.11
CA-2019-102829,2019-02-26,2019-02-28,Same Day,CU-9259,Customer 154,Home Office,United States,City,State,West,Furniture,Bookcases,Bookcases Product,743.82,6,0.0,78.09
CA-2019-102830,2019-01-31,2019-02-03,Same Day,CU-9846,Customer 103,Home Office,United States,City,State,East,Furniture,Chairs,Chairs Product,1652.66,8,0.2,466.44
CA-2019-102831,2019-03-25,2019-03-28,Standard Class,CU-9501,Customer 2,Consumer,United States,City,State,Central,Furniture,Furnishings,Furnishings Product,621.25,2,0.0,129.25
CA-2019-102832,2019-06-01,2019-06-07,Same Day,CU-5023,Customer 108,Corporate,United States,City,State,West,Furniture,Tables,Tables Product,77.45,7,0.3,-11.64
CA-2019-102833,2019-02-05,2019-02-11,Same Day,CU-5680,Customer 68,Home Office,United States,City,State,Central,Furniture,Furnishings,Furnishings Product,1325.87,6,0.0,-38.1
CA-2019-102834,2019-08-01,2019-08-03,Same Day,CU-7546,Customer 24,Home Office,United States,City,State,South,Technology,Laptops,Laptops Product,1084.17,4,0.3,16.89
CA-2019-102835,2019-12-30,2020-01-02,First Class,CU-3733,Customer 484,Corporate,United States,City,State,South,Office Supplies,Labels,Labels Product,49.7,7,0.3,3.83
CA-2019-102836,2019-04-16,2019-04-19,Standard Class,CU-9234,Customer 213,Consumer,United States,City,State,Central,Furniture,Tables,Tables Product,1555.43,9,0.2,429.09
CA-2019-102837,2019-12-08,2019-12-13,Standard Class,CU-1537,Customer 428,Consumer,United States,City,State,East,Office Supplies,Binders,Binders Product,1412.65,2,0.2,148.39
CA-2019-102838,2019-08-08,2019-08-12,Standard Class,CU-3625,Customer 315,Home Office,United States,City,State,South,Office Supplies,Storage,Storage Product,950.21,3,0.0,-63.28
CA-2019-102839,2019-06-12,2019-06-17,First Class,CU-9541,Customer 2,Corporate,United States,City,State,East,Office Supplies,Labels,Labels Product,1950.89,6,0.1,-47.21
CA-2019-102840,2019-08-08,2019-08-09,First Class,CU-4875,Customer 296,Home Office,United States,City,State,West,Technology,Laptops,Laptops Product,1288.38,2,0.0,68.14
CA-2019-102841,2019-09-27,2019-10-02,First Class,CU-4303,Customer 62,Corporate,United States,City,State,South,Technology,Accessories,Accessories Product,1256.29,3,0.2,-215.47
CA-2019-102842,2019-04-30,2019-05-02,Standard Class,CU-7760,Customer 85,Consumer,United States,City,State,South,Furniture,Bookcases,Bookcases Product,814.77,5,0.2,-35.33
CA-2019-102843,2019-12-02,2019-12-06,First Class,CU-9983,Customer 476,Home Office,United States,City,State,Central,Furniture,Furnishings,Furnishings Product,895.97,8,0.0,225.92
CA-2019-102844,2019-07-01,2019-07-03,First Class,CU-1383,Customer 92,Home Office,United States,City,State,West,Technology,Laptops,Laptops Product,1116.08,9,0.0,-72.72
CA-2019-102845,2019-04-16,2019-04-17,Same Day,CU-5396,Customer 97,Corporate,United States,City,State,Central,Furniture,Bookcases,Bookcases Product,1676.16,5,0.2,271.89
CA-2019-102846,2019-08-05,2019-08-09,Same Day,CU-7480,Customer 338,Home Office,United States,City,State,West,Office Supplies,Storage,Storage Product,1241.2,9,0.2,-110.55
CA-2019-102847,2019-07-24,2019-07-30,Second Class,CU-4447,Customer 218,Home Office,United States,City,State,East,Office Supplies,Storage,Storage Product,1839.62,8,0.2,28.08
CA-2019-102848,2019-03-11,2019-03-14,Same Day,CU-5178,Customer 193,Consumer,United States,City,State,East,Furniture,Furnishings,Furnishings Product,262.44,6,0.0,-46.54
CA-2019-102849,2019-02-13,2019-02-18,First Class,CU-4359,Customer 406,Home Office,United States,City,State,East,Furniture,Chairs,Chairs Product,526.59,5,0.0,-1.19
CA-2019-102850,2019-11-25,2019-11-27,First Class,CU-1982,Customer 64,Consumer,United States,City,State,South,Office Supplies,Labels,Labels Product,795.56,1,0.0,169.14
CA-2019-102851,2019-10-28,2019-10-29,First Class,CU-5369,Customer 301,Consumer,United States,City,State,South,Office Supplies,Binders,Binders Product,635.92,4,0.1,101.38
CA-2019-102852,2019-08-16,2019-08-19,Standard Class,CU-1276,Customer 285,Consumer,United States,City,State,South,Technology,Laptops,Laptops Product,1327.83,7,0.2,-184.98
CA-2019-102853,2019-07-03,2019-07-08,Same Day,CU-7189,Customer 194,Corporate,United States,City,State,South,Furniture,Bookcases,Bookcases Product,1009.13,9,0.2,223.38
CA-2019-102854,2019-04-17,2019-04-20,Same Day,CU-6167,Customer 224,Corporate,United States,City,State,South,Office Supplies,Paper,Paper Product,673.9,5,0.2,-67.61
CA-2019-102855,2019-03-25,2019-03-30,Standard Class,CU-1576,Customer 96,Consumer,United States,City,State,South,Technology,Accessories,Accessories Product,1898.92,9,0.2,-61.48
CA-2019-102856,2019-12-04,2019-12-10,Standard Class,CU-9541,Customer 133,Home Office,United States,City,State,South,Office Supplies,Paper,Paper Product,884.35,4,0.1,113.76
CA-2019-102857,2019-09-07,2019-09-11,First Class,CU-6809,Customer 262,Corporate,United States,City,State,East,Furniture,Furnishings,Furnishings Product,1097.63,3,0.0,132.24
CA-2019-102858,2019-12-29,2020-01-01,Same Day,CU-3455,Customer 375,Corporate,United States,City,State,Central,Technology,Phones,Phones Product,1235.37,4,0.3,-82.88
CA-2019-102859,2019-01-21,2019-01-24,Standard Class,CU-8476,Customer 87,Home Office,United States,City,State,East,Office Supplies,Paper,Paper Product,799.71,7,0.2,16.61
CA-2019-102860,2019-07-15,2019-07-18,Second Class,CU-4578,Customer 59,Consumer,United States,City,State,East,Technology,Laptops,Laptops Product,299.75,2,0.1,5.94
CA-2019-102861,2019-06-27,2019-07-01,First Class,CU-9156,Customer 482,Home Office,United States,City,State,East,Office Supplies,Labels,Labels Product,1209.45,9,0.2,-118.38
CA-2019-102862,2019-01-07,2019-01-08,Same Day,CU-9810,Customer 153,Home Office,United States,City,State,Central,Furniture,Chairs,Chairs Product,1349.09,7,0.0,381.33
CA-2019-102863,2019-03-11,2019-03-16,Same Day,CU-5239,Customer 107,Corporate,United States,City,State,East,Furniture,Furnishings,Furnishings Product,721.4,2,0.3,-129.93
CA-2019-102864,2019-05-07,2019-05-13,Same Day,CU-5360,Customer 6,Consumer,United States,City,State,East,Office Supplies,Paper,Paper Product,1213.89,8,0.3,-124.52
CA-2019-102865,2019-06-09,2019-06-12,First Class,CU-7272,Customer 187,Home Office,United States,City,State,Central,Technology,Phones,Phones Product,1867.21,2,0.2,305.58
CA-2019-102866,2019-09-05,2019-09-09,Second Class,CU-7703,Customer 228,Corporate,United States,City,State,West,Office Supplies,Binders,Binders Product,1119.66,9,0.1,-209.96
CA-2019-102867,2019-07-22,2019-07-23,Standard Class,CU-3215,Customer 110,Consumer,United States,City,State,East,Office Supplies,Labels,Labels Product,374.84,9,0.2,15.02
CA-2019-102868,2019-05-28,2019-06-02,First Class,CU-8361,Customer 56,Consumer,United States,City,State,East,Technology,Phones,Phones Product,1343.63,6,0.1,42.99
CA-2019-102869,2019-05-23,2019-05-27,Standard Class,CU-5924,Customer 126,Home Office,United States,City,State,West,Technology,Phones,Phones Product,1716.0,4,0.0,274.94
CA-2019-102870,2019-07-18,2019-07-24,Standard Class,CU-7516,Customer 222,Home Office,United States,City,State,West,Technology,Accessories,Accessories Product,1959.07,7,0.3,352.11
CA-2019-102871,2019-06-03,2019-06-09,Standard Class,CU-8108,Customer 320,Consumer,United States,City,State,West,Technology,Accessories,Accessories Product,143.75,5,0.1,13.87
CA-2019-102872,2019-05-22,2019-05-27,Same Day,CU-5936,Customer 375,Corporate,United States,City,State,South,Office Supplies,Binders,Binders Product,1554.55,3,0.3,-18.49
CA-2019-102873,2019-11-09,2019-11-12,First Class,CU-9323,Customer 245,Home Office,United States,City,State,Central,Office Supplies,Binders,Binders Product,18.77,8,0.2,-2.78
CA-2019-102874,2019-06-14,2019-06-20,Second Class,CU-8618,Customer 331,Corporate,United States,City,State,Central,Furniture,Tables,Tables Product,1949.83,4,0.2,-193.98
CA-2019-102875,2019-11-10,2019-11-11,First Class,CU-2072,Customer 307,Home Office,United States,City,State,West,Furniture,Tables,Tables Product,1779.61,8,0.3,-31.21
CA-2019-102876,2019-01-21,2019-01-25,First Class,CU-8697,Customer 362,Consumer,United States,City,State,East,Technology,Laptops,Laptops Product,1271.86,4,0.0,359.99
CA-2019-102877,2019-03-23,2019-03-24,Second Class,CU-1591,Customer 236,Consumer,United States,City,State,West,Furniture,Furnishings,Furnishings Product,491.86,8,0.2,-85.09
CA-2019-102878,2019-03-10,2019-03-13,First Class,CU-4979,Customer 264,Corporate,United States,City,State,Central,Office Supplies,Paper,Paper Product,1480.71,8,0.3,241.88
CA-2019-102879,2019-05-11,2019-05-12,First Class,CU-8480,Customer 162,Corporate,United States,City,State,West,Technology,Phones,Phones Product,1094.69,1,0.3,252.19
CA-2019-102880,2019-03-28,2019-03-29,First Class,CU-9062,Customer 346,Corporate,United States,City,State,West,Technology,Accessories,Accessories Product,21.81,5,0.1,-0.64
CA-2019-102881,2019-08-06,2019-08-08,First Class,CU-5204,Customer 280,Consumer,United States,City,State,Central,Office Supplies,Binders,Binders Product,1152.18,9,0.1,-125.54
CA-2019-102882,2019-11-01,2019-11-02,Second Class,CU-4414,Customer 497,Corporate,United States,City,State,East,Furniture,Tables,Tables Product,304.13,7,0.3,10.66
CA-2019-102883,2019-12-11,2019-12-16,Second Class,CU-1733,Customer 121,Home Office,United States,City,State,West,Technology,Laptops,Laptops Product,1522.65,2,0.2,350.26
CA-2019-102884,2019-12-07,2019-12-11,Second Class,CU-4554,Customer 244,Consumer,United States,City,State,South,Office Supplies,Labels,Labels Product,1472.43,9,0.0,200.63
CA-2019-102885,2019-06-10,2019-06-12,Second Class,CU-7894,Customer 407,Home Office,United States,City,State,South,Technology,Phones,Phones Product,1905.3,9,0.3,-229.21
CA-2019-102886,2019-06-27,2019-07-01,Second Class,CU-7275,Customer 500,Home Office,United States,City,State,Central,Office Supplies,Labels,Labels Product,327.11,8,0.2,-24.55
CA-2019-102887,2019-04-27,2019-05-01,Standard Class,CU-7475,Customer 238,Home Office,United States,City,State,East,Office Supplies,Storage,Storage Product,1450.06,7,0.3,122.94
CA-2019-102888,2019-07-15,2019-07-18,First Class,CU-4828,Customer 427,Consumer,United States,City,State,West,Office Supplies,Storage,Storage Product,853.74,8,0.2,-159.38
CA-2019-102889,2019-11-23,2019-11-26,Second Class,CU-6749,Customer 255,Consumer,United States,City,State,West,Furniture,Bookcases,Bookcases Product,1633.05,4,0.3,280.41
CA-2019-102890,2019-03-27,2019-03-29,Second Class,CU-5565,Customer 349,Home Office,United States,City,State,West,Office Supplies,Paper,Paper Product,471.03,5,0.3,-76.27
CA-2019-102891,2019-10-16,2019-10-22,Standard Class,CU-9846,Customer 55,Home Office,United States,City,State,South,Office Supplies,Binders,Binders Product,175.03,6,0.1,-28.92
CA-2019-102892,2019-03-22,2019-03-25,Standard Class,CU-7375,Customer 88,Home Office,United States,City,State,Central,Technology,Phones,Phones Product,1653.3,8,0.2,320.97
CA-2019-102893,2019-06-01,2019-06-04,Standard Class,CU-1555,Customer 210,Consumer,United States,City,State,South,Technology,Laptops,Laptops Product,1436.02,4,0.0,-60.84
CA-2019-102894,2019-03-02,2019-03-05,Same Day,CU-1979,Customer 273,Corporate,United States,City,State,West,Technology,Accessories,Accessories Product,840.29,9,0.1,-34.71
CA-2019-102895,2019-03-02,2019-03-06,First Class,CU-5683,Customer 276,Home Office,United States,City,State,South,Office Supplies,Labels,Labels Product,921.34,9,0.3,-101.18
CA-2019-102896,2019-12-20,2019-12-22,First Class,CU-1309,Customer 4,Home Office,United States,City,State,Central,Technology,Accessories,Accessories Product,184.82,1,0.1,26.53
CA-2019-102897,2019-01-28,2019-02-01,Same Day,CU-3628,Customer 1,Home Office,United States,City,State,South,Furniture,Chairs,Chairs Product,426.26,7,0.0,-37.22
CA-2019-102898,2019-02-12,2019-02-17,Same Day,CU-1977,Customer 424,Corporate,United States,City,State,West,Office Supplies,Storage,Storage Product,1619.39,6,0.2,108.75
CA-2019-102899,2019-06-18,2019-06-22,Second Class,CU-5125,Customer 215,Consumer,United States,City,State,South,Office Supplies,Labels,Labels Product,1354.21,4,0.0,158.1
CA-2019-102900,2019-03-27,2019-04-01,First Class,CU-6642,Customer 396,Corporate,United States,City,State,East,Technology,Phones,Phones Product,1747.54,3,0.0,464.94
CA-2019-102901,2019-06-26,2019-06-27,First Class,CU-6650,Customer 130,Consumer,United States,City,State,East,Furniture,Chairs,Chairs Product,707.8,2,0.1,-26.19
CA-2019-102902,2019-01-17,2019-01-18,Second Class,CU-2136,Customer 188,Corporate,United States,City,State,South,Furniture,Furnishings,Furnishings Product,1518.61,5,0.3,372.71
